,date,value
935,2016-08-01,18404.51
936,2016-08-02,18313.77
937,2016-08-03,18355.0
938,2016-08-04,18352.05
939,2016-08-05,18543.53
940,2016-08-08,18529.29
941,2016-08-09,18533.05
942,2016-08-10,18495.66
943,2016-08-11,18613.52
944,2016-08-12,18576.47
945,2016-08-15,18636.05
946,2016-08-16,18552.02
947,2016-08-17,18573.94
948,2016-08-18,18597.7
949,2016-08-19,18552.57
950,2016-08-22,18529.42
951,2016-08-23,18547.3
952,2016-08-24,18481.48
953,2016-08-25,18448.41
954,2016-08-26,18395.4
955,2016-08-29,18502.99
956,2016-08-30,18454.3
957,2016-08-31,18400.88
958,2016-09-01,18419.3
959,2016-09-02,18491.96
960,2016-09-05,
961,2016-09-06,18538.12
962,2016-09-07,18526.14
963,2016-09-08,18479.91
964,2016-09-09,18085.45
965,2016-09-12,18325.07
966,2016-09-13,18066.75
967,2016-09-14,18034.77
968,2016-09-15,18212.48
969,2016-09-16,18123.8
970,2016-09-19,18120.17
971,2016-09-20,18129.96
972,2016-09-21,18293.7
973,2016-09-22,18392.46
974,2016-09-23,18261.45
975,2016-09-26,18094.83
976,2016-09-27,18228.3
977,2016-09-28,18339.24
978,2016-09-29,18143.45
979,2016-09-30,18308.15
980,2016-10-03,18253.85
981,2016-10-04,18168.45
982,2016-10-05,18281.03
983,2016-10-06,18268.5
984,2016-10-07,18240.49
985,2016-10-10,18329.04
986,2016-10-11,18128.66
987,2016-10-12,18144.2
988,2016-10-13,18098.94
989,2016-10-14,18138.38
990,2016-10-17,18086.4
991,2016-10-18,18161.94
992,2016-10-19,18202.62
993,2016-10-20,18162.35
994,2016-10-21,18145.71
995,2016-10-24,18223.03
996,2016-10-25,18169.27
997,2016-10-26,18199.33
998,2016-10-27,18169.68
999,2016-10-28,18161.19
1000,2016-10-31,18142.42
1001,2016-11-01,18037.1
1002,2016-11-02,17959.64
1003,2016-11-03,17930.67
1004,2016-11-04,17888.28
1005,2016-11-07,18259.6
1006,2016-11-08,18332.74
