,date,value
630,2015-06-01,2111.73
631,2015-06-02,2109.6
632,2015-06-03,2114.07
633,2015-06-04,2095.84
634,2015-06-05,2092.83
635,2015-06-08,2079.28
636,2015-06-09,2080.15
637,2015-06-10,2105.2
638,2015-06-11,2108.86
639,2015-06-12,2094.11
640,2015-06-15,2084.43
641,2015-06-16,2096.29
642,2015-06-17,2100.44
643,2015-06-18,2121.24
644,2015-06-19,2109.99
645,2015-06-22,2122.85
646,2015-06-23,2124.2
647,2015-06-24,2108.58
648,2015-06-25,2102.31
649,2015-06-26,2101.49
650,2015-06-29,2057.64
651,2015-06-30,2063.11
652,2015-07-01,2077.42
653,2015-07-02,2076.78
654,2015-07-03,
655,2015-07-06,2068.76
656,2015-07-07,2081.34
657,2015-07-08,2046.68
658,2015-07-09,2051.31
659,2015-07-10,2076.62
660,2015-07-13,2099.6
661,2015-07-14,2108.95
662,2015-07-15,2107.4
663,2015-07-16,2124.29
664,2015-07-17,2126.64
665,2015-07-20,2128.28
666,2015-07-21,2119.21
667,2015-07-22,2114.15
668,2015-07-23,2102.15
669,2015-07-24,2079.65
670,2015-07-27,2067.64
671,2015-07-28,2093.25
672,2015-07-29,2108.57
673,2015-07-30,2108.63
674,2015-07-31,2103.84
675,2015-08-03,2098.04
676,2015-08-04,2093.32
677,2015-08-05,2099.84
678,2015-08-06,2083.56
679,2015-08-07,2077.57
680,2015-08-10,2104.18
681,2015-08-11,2084.07
682,2015-08-12,2086.05
683,2015-08-13,2083.39
684,2015-08-14,2091.54
685,2015-08-17,2102.44
686,2015-08-18,2096.92
687,2015-08-19,2079.61
688,2015-08-20,2035.73
689,2015-08-21,1970.89
690,2015-08-24,1893.21
691,2015-08-25,1867.61
692,2015-08-26,1940.51
693,2015-08-27,1987.66
694,2015-08-28,1988.87
695,2015-08-31,1972.18
696,2015-09-01,1913.85
697,2015-09-02,1948.86
698,2015-09-03,1951.13
699,2015-09-04,1921.22
700,2015-09-07,
701,2015-09-08,1969.41
702,2015-09-09,1942.04
703,2015-09-10,1952.29
704,2015-09-11,1961.05
705,2015-09-14,1953.03
706,2015-09-15,1978.09
707,2015-09-16,1995.31
708,2015-09-17,1990.2
709,2015-09-18,1958.03
710,2015-09-21,1966.97
711,2015-09-22,1942.74
712,2015-09-23,1938.76
713,2015-09-24,1932.24
714,2015-09-25,1931.34
715,2015-09-28,1881.77
716,2015-09-29,1884.09
717,2015-09-30,1920.03
718,2015-10-01,1923.82
719,2015-10-02,1951.36
720,2015-10-05,1987.05
721,2015-10-06,1979.92
722,2015-10-07,1995.83
723,2015-10-08,2013.43
724,2015-10-09,2014.89
725,2015-10-12,2017.46
726,2015-10-13,2003.69
727,2015-10-14,1994.24
728,2015-10-15,2023.86
729,2015-10-16,2033.11
730,2015-10-19,2033.66
731,2015-10-20,2030.77
732,2015-10-21,2018.94
733,2015-10-22,2052.51
734,2015-10-23,2075.15
735,2015-10-26,2071.18
736,2015-10-27,2065.89
737,2015-10-28,2090.35
738,2015-10-29,2089.41
739,2015-10-30,2079.36
740,2015-11-02,2104.05
741,2015-11-03,2109.79
742,2015-11-04,2102.31
743,2015-11-05,2099.93
744,2015-11-06,2099.2
745,2015-11-09,2078.58
746,2015-11-10,2081.72
747,2015-11-11,2075.0
748,2015-11-12,2045.97
749,2015-11-13,2023.04
750,2015-11-16,2053.19
751,2015-11-17,2050.44
752,2015-11-18,2083.58
753,2015-11-19,2081.24
754,2015-11-20,2089.17
755,2015-11-23,2086.59
756,2015-11-24,2089.14
757,2015-11-25,2088.87
758,2015-11-26,
759,2015-11-27,2090.11
760,2015-11-30,2080.41
761,2015-12-01,2102.63
762,2015-12-02,2079.51
763,2015-12-03,2049.62
764,2015-12-04,2091.69
765,2015-12-07,2077.07
766,2015-12-08,2063.59
767,2015-12-09,2047.62
768,2015-12-10,2052.23
769,2015-12-11,2012.37
770,2015-12-14,2021.94
771,2015-12-15,2043.41
772,2015-12-16,2073.07
773,2015-12-17,2041.89
774,2015-12-18,2005.55
775,2015-12-21,2021.15
776,2015-12-22,2038.97
777,2015-12-23,2064.29
778,2015-12-24,2060.99
779,2015-12-25,
780,2015-12-28,2056.5
781,2015-12-29,2078.36
782,2015-12-30,2063.36
783,2015-12-31,2043.94
784,2016-01-01,
785,2016-01-04,2012.66
786,2016-01-05,2016.71
787,2016-01-06,1990.26
788,2016-01-07,1943.09
789,2016-01-08,1922.03
790,2016-01-11,1923.67
791,2016-01-12,1938.68
792,2016-01-13,1890.28
793,2016-01-14,1921.84
794,2016-01-15,1880.33
795,2016-01-18,
796,2016-01-19,1881.33
797,2016-01-20,1859.33
798,2016-01-21,1868.99
799,2016-01-22,1906.9
800,2016-01-25,1877.08
801,2016-01-26,1903.63
802,2016-01-27,1882.95
803,2016-01-28,1893.36
804,2016-01-29,1940.24
805,2016-02-01,1939.38
806,2016-02-02,1903.03
807,2016-02-03,1912.53
808,2016-02-04,1915.45
809,2016-02-05,1880.05
810,2016-02-08,1853.44
811,2016-02-09,1852.21
812,2016-02-10,1851.86
813,2016-02-11,1829.08
814,2016-02-12,1864.78
815,2016-02-15,
816,2016-02-16,1895.58
817,2016-02-17,1926.82
818,2016-02-18,1917.83
819,2016-02-19,1917.78
820,2016-02-22,1945.5
821,2016-02-23,1921.27
822,2016-02-24,1929.8
823,2016-02-25,1951.7
824,2016-02-26,1948.05
825,2016-02-29,1932.23
826,2016-03-01,1978.35
827,2016-03-02,1986.45
828,2016-03-03,1993.4
829,2016-03-04,1999.99
830,2016-03-07,2001.76
831,2016-03-08,1979.26
832,2016-03-09,1989.26
833,2016-03-10,1989.57
834,2016-03-11,2022.19
835,2016-03-14,2019.64
836,2016-03-15,2015.93
837,2016-03-16,2027.22
838,2016-03-17,2040.59
839,2016-03-18,2049.58
840,2016-03-21,2051.6
841,2016-03-22,2049.8
842,2016-03-23,2036.71
843,2016-03-24,2035.94
844,2016-03-25,
845,2016-03-28,2037.05
846,2016-03-29,2055.01
847,2016-03-30,2063.95
848,2016-03-31,2059.74
849,2016-04-01,2072.78
850,2016-04-04,2066.13
851,2016-04-05,2045.17
852,2016-04-06,2066.66
853,2016-04-07,2041.91
854,2016-04-08,2047.6
855,2016-04-11,2041.99
856,2016-04-12,2061.72
857,2016-04-13,2082.42
858,2016-04-14,2082.78
859,2016-04-15,2080.73
860,2016-04-18,2094.34
861,2016-04-19,2100.8
862,2016-04-20,2102.4
863,2016-04-21,2091.48
864,2016-04-22,2091.58
865,2016-04-25,2087.79
866,2016-04-26,2091.7
867,2016-04-27,2095.15
868,2016-04-28,2075.81
869,2016-04-29,2065.3
870,2016-05-02,2081.43
871,2016-05-03,2063.37
872,2016-05-04,2051.12
873,2016-05-05,2050.63
874,2016-05-06,2057.14
875,2016-05-09,2058.69
876,2016-05-10,2084.39
877,2016-05-11,2064.46
878,2016-05-12,2064.11
879,2016-05-13,2046.61
880,2016-05-16,2066.66
881,2016-05-17,2047.21
882,2016-05-18,2047.63
883,2016-05-19,2040.04
884,2016-05-20,2052.32
885,2016-05-23,2048.04
886,2016-05-24,2076.06
887,2016-05-25,2090.54
888,2016-05-26,2090.1
889,2016-05-27,2099.06
890,2016-05-30,
891,2016-05-31,2096.96
892,2016-06-01,2099.33
893,2016-06-02,2105.26
894,2016-06-03,2099.13
895,2016-06-06,2109.41
896,2016-06-07,2112.13
897,2016-06-08,2119.12
898,2016-06-09,2115.48
899,2016-06-10,2096.07
900,2016-06-13,2079.06
901,2016-06-14,2075.32
902,2016-06-15,2071.5
903,2016-06-16,2077.99
904,2016-06-17,2071.22
905,2016-06-20,2083.25
906,2016-06-21,2088.9
907,2016-06-22,2085.45
908,2016-06-23,2113.32
909,2016-06-24,2037.41
910,2016-06-27,2000.54
911,2016-06-28,2036.09
912,2016-06-29,2070.77
913,2016-06-30,2098.86
914,2016-07-01,2102.95
915,2016-07-04,
916,2016-07-05,2088.55
917,2016-07-06,2099.73
918,2016-07-07,2097.9
919,2016-07-08,2129.9
920,2016-07-11,2137.16
921,2016-07-12,2152.14
922,2016-07-13,2152.43
923,2016-07-14,2163.75
924,2016-07-15,2161.74
925,2016-07-18,2166.89
926,2016-07-19,2163.78
927,2016-07-20,2173.02
928,2016-07-21,2165.17
929,2016-07-22,2175.03
930,2016-07-25,2168.48
931,2016-07-26,2169.18
932,2016-07-27,2166.58
933,2016-07-28,2170.06
934,2016-07-29,2173.6
935,2016-08-01,2170.84
936,2016-08-02,2157.03
937,2016-08-03,2163.79
938,2016-08-04,2164.25
939,2016-08-05,2182.87
940,2016-08-08,2180.89
941,2016-08-09,2181.74
942,2016-08-10,2175.49
943,2016-08-11,2185.79
944,2016-08-12,2184.05
945,2016-08-15,2190.15
946,2016-08-16,2178.15
947,2016-08-17,2182.22
948,2016-08-18,2187.02
949,2016-08-19,2183.87
950,2016-08-22,2182.64
951,2016-08-23,2186.9
952,2016-08-24,2175.44
953,2016-08-25,2172.47
954,2016-08-26,2169.04
955,2016-08-29,2180.38
956,2016-08-30,2176.12
957,2016-08-31,2170.95
958,2016-09-01,2170.86
959,2016-09-02,2179.98
960,2016-09-05,
961,2016-09-06,2186.48
962,2016-09-07,2186.16
963,2016-09-08,2181.3
964,2016-09-09,2127.81
965,2016-09-12,2159.04
966,2016-09-13,2127.02
967,2016-09-14,2125.77
968,2016-09-15,2147.26
969,2016-09-16,2139.16
970,2016-09-19,2139.12
971,2016-09-20,2139.76
972,2016-09-21,2163.12
973,2016-09-22,2177.18
974,2016-09-23,2164.69
975,2016-09-26,2146.1
976,2016-09-27,2159.93
977,2016-09-28,2171.37
978,2016-09-29,2151.13
979,2016-09-30,2168.27
980,2016-10-03,2161.2
981,2016-10-04,2150.49
982,2016-10-05,2159.73
983,2016-10-06,2160.77
984,2016-10-07,2153.74
985,2016-10-10,2163.66
986,2016-10-11,2136.73
987,2016-10-12,2139.18
988,2016-10-13,2132.55
989,2016-10-14,2132.98
990,2016-10-17,2126.5
991,2016-10-18,2139.6
992,2016-10-19,2144.29
993,2016-10-20,2141.34
994,2016-10-21,2141.16
995,2016-10-24,2151.33
996,2016-10-25,2143.16
997,2016-10-26,2139.43
998,2016-10-27,2133.04
999,2016-10-28,2126.41
1000,2016-10-31,2126.15
1001,2016-11-01,2111.72
1002,2016-11-02,2097.94
1003,2016-11-03,2088.66
1004,2016-11-04,2085.18
1005,2016-11-07,2131.52
1006,2016-11-08,2139.56
